contract_id,party_a,party_b,effective_date,end_date,governing_law,amount,currency,dpa_present,contact_email,status,review_due_date,risk_level
C-111323,PartyA_72,PartyB_43,2023-11-17,2024-11-13,Nigeria,114183.2,USD,N,,Draft,2024-01-27,MediumRisk
C-119061,PartyA_8,PartyB_110,2023-05-30,2023-05-26,New York,211759.23,USD, ,contact19061@example.com,Expired,2023-06-07,HighRisk
C-116741,PartyA_148,PartyB_293,2023-07-07,2024-02-13,Nigeria,129871.64,usd,n,,Draft,2024-01-27,MediumRisk
C-122437,PartyA_247,PartyB_293,2024-07-01,2025-01-12,Delaware,227511.52,NGN, , user22437@bad email .com ,Draft,2025-03-23,HighRisk
C-120858,PartyA_167,PartyB_45,2023-04-25,2024-09-28,Scotland,10956.78,GBP, ,contact20858@example.com,Draft,2023-09-14,MediumRisk
C-117714,PartyA_163,PartyB_182,2023-09-01,2024-11-29,Nigeria,23625.18,NGN,n,contact17714@example.com,Active,2024-01-29,MediumRisk
C-124229,PartyA_157,PartyB_24,2024-06-19,2026-01-20,Delaware,160398.24,ZAR,Y,contact24229@example.com,Signed,2024-07-20,MediumRisk
C-109395,PartyA_172,PartyB_198,2023-09-24,2023-09-24,Nigeria,48025.32,USD, ,,Signed,2024-06-23,MediumRisk
C-118372,PartyA_36,PartyB_230,2024-01-17,2025-10-11,Nigeria,249406.25,USD, , user18372@bad email .com ,Signed,2025-01-12,MediumRisk
C-106324,PartyA_191,PartyB_52,2024-07-28,2025-09-20,Scotland,103532.67,USD,N,contact6324@example.com,Expired,2024-08-03,MediumRisk
C-110393,PartyA_146,PartyB_75,2023-06-24,2024-03-28,New York,185990.38,usd,y, user10393@bad email .com ,Active,2024-02-27,MediumRisk
C-109771,PartyA_270,PartyB_238,2023-03-28,2024-03-09,Delaware,171597.51, xyz ,Y,,Active,2024-03-07,MediumRisk
C-110252,PartyA_59,PartyB_158,2023-02-13,2024-07-23,New York,211839.37,USD, ,contact10252@example.com,Expired,2023-06-28,HighRisk
C-110621,PartyA_204,PartyB_14,2023-09-20,2024-06-30,Nigeria,214529.81,NGN, ,contact10621@example.com,Active,2023-12-07,MediumRisk
C-116080,PartyA_59,PartyB_110,2023-04-10,2024-05-08,Scotland,211583.67,ZAR,Y,contact16080@example.com,Active,2024-01-03,MediumRisk
C-120698,PartyA_263,PartyB_81,2023-11-13,2024-02-06,New York,34065.12, xyz ,N, user20698@bad email .com ,Expired,2023-10-14,HighRisk
C-120814,PartyA_131,PartyB_18,2024-06-27,2024-05-12,England & Wales,205502.33,EUR,N, user20814@bad email .com ,Expired,2024-06-19,HighRisk
C-124022,PartyA_150,PartyB_23,2023-07-25,2023-05-01,Nigeria,94782.95,INR,y,,Active,2023-07-22,MediumRisk
C-113764,PartyA_257,PartyB_144,2024-06-20,2025-10-20,Delaware,84534.7,EUR, ,contact13764@example.com,Draft,2025-02-02,MediumRisk
C-107173,PartyA_119,PartyB_152,2023-08-26,2024-11-11,Delaware,76914.26,USD,Y,contact7173@example.com,Signed,2023-11-05,LowRisk
C-124943,PartyA_16,PartyB_271,2024-04-10,2024-05-08,England & Wales,125085.26,usd,n, user24943@bad email .com ,Draft,2025-01-27,MediumRisk
C-122311,PartyA_200,PartyB_189,2023-02-15,2023-04-20,Delaware,130012.52,EUR,n,contact22311@example.com,Draft,2023-09-27,LowRisk
C-112543,PartyA_279,PartyB_32,2023-01-01,2023-02-01,Delaware,55129.51,EUR,N,,Signed,2023-09-03,MediumRisk
C-116792,PartyA_113,PartyB_232,2023-02-19,2024-09-26,England & Wales,184782.71,INR,N, user16792@bad email .com ,Signed,2023-02-05,MediumRisk
C-107541,PartyA_207,PartyB_34,2024-06-04,2024-10-21,Nigeria,164156.97,INR,Y, user7541@bad email .com ,Expired,2025-01-09,HighRisk
C-100763,PartyA_6,PartyB_265,2024-02-24,2025-02-07,New York,238008.29,INR,Y,,Expired,2024-02-29,HighRisk
C-113566,PartyA_237,PartyB_60,2024-05-24,2024-10-04,Delaware,207027.1,usd,y,contact13566@example.com,Active,2024-08-31,MediumRisk
C-105924,PartyA_281,PartyB_55,2023-01-21,2024-08-21,Scotland,80545.87,INR, , user5924@bad email .com ,Active,2023-04-14,HighRisk
C-115025,PartyA_42,PartyB_200,2023-04-26,2023-01-12,New York,135151.95,GBP, ,contact15025@example.com,Active,2024-03-04,MediumRisk
C-122413,PartyA_246,PartyB_121,2024-06-01,2026-01-12,New York,178970.64,INR,y,,Draft,2024-06-07,MediumRisk
C-105066,PartyA_17,PartyB_152,2023-01-07,2024-08-18,Scotland,238043.59,NGN, , user5066@bad email .com ,Draft,2023-01-29,HighRisk
C-106840,PartyA_130,PartyB_212,2023-11-13,2025-06-13,New York,191360.65,INR,Y,contact6840@example.com,Draft,2024-04-01,MediumRisk
C-107594,PartyA_286,PartyB_58,2023-03-16,2023-03-11,New York,60688.86,usd,y,,Signed,2023-02-20,MediumRisk
C-121297,PartyA_266,PartyB_210,2023-12-22,2024-04-28,Delaware,155581.1,ZAR,Y,contact21297@example.com,Expired,2024-02-18,HighRisk
C-102769,PartyA_142,PartyB_85,2024-02-18,2024-10-06,Nigeria,244509.74,INR,Y,,Active,2025-01-12,MediumRisk
C-124161,PartyA_124,PartyB_289,2023-08-15,2023-08-21,Scotland,109260.15,usd, ,,Active,2024-05-12,HighRisk
C-101953,PartyA_169,PartyB_220,2023-03-10,2023-11-22,England & Wales,22533.01,ZAR,Y,,Draft,2023-06-27,MediumRisk
C-117609,PartyA_150,PartyB_36,2024-08-03,2026-03-22,Nigeria,100618.87,INR,y, user17609@bad email .com ,Expired,2024-09-17,HighRisk
C-111247,PartyA_227,PartyB_159,2024-04-15,2024-02-09,Delaware,144516.76,EUR,N, user11247@bad email .com ,Active,2024-06-14,MediumRisk
C-121631,PartyA_96,PartyB_91,2023-05-10,2023-09-19,Delaware,164923.57,GBP,Y,,Signed,2023-12-21,MediumRisk
C-120064,PartyA_97,PartyB_86,2024-06-09,2026-03-13,New York,161873.5,GBP, , user20064@bad email .com ,Signed,2024-09-14,MediumRisk
C-112804,PartyA_267,PartyB_283,2024-08-23,2025-04-22,New York,4151.47,GBP,n, user12804@bad email .com ,Signed,2024-09-16,MediumRisk
C-108507,PartyA_27,PartyB_8,2023-12-05,2025-05-28,New York,82916.05,ZAR,Y,contact8507@example.com,Draft,2024-11-28,MediumRisk
C-122288,PartyA_278,PartyB_153,2024-05-04,2025-04-20,Delaware,215584.29,usd,n,,Active,2024-07-22,MediumRisk
C-104120,PartyA_295,PartyB_149,2024-01-30,2025-04-04,Nigeria,242413.33, xyz ,y,,Expired,2024-05-16,HighRisk
C-118097,PartyA_108,PartyB_54,2024-01-26,2024-08-28,Nigeria,214799.66,USD,n,,Signed,2024-01-03,MediumRisk
C-119532,PartyA_101,PartyB_278,2024-06-28,2025-04-14,Nigeria,147947.47,usd, ,,Active,2024-06-21,HighRisk
C-109759,PartyA_150,PartyB_251,2023-04-09,2024-07-08,Delaware,174956.45,INR,y, user9759@bad email .com ,Active,2023-09-22,MediumRisk
C-109086,PartyA_56,PartyB_145,2023-03-13,2024-07-29,Delaware,26198.2,INR, , user9086@bad email .com ,Expired,2023-08-30,HighRisk
C-111575,PartyA_109,PartyB_276,2023-09-24,2025-05-26,New York,151030.86, xyz ,n, user11575@bad email .com ,Signed,2024-02-11,MediumRisk
C-124896,PartyA_44,PartyB_279,2023-09-23,2023-07-07,Scotland,70603.75,EUR,N,,Active,2024-06-29,MediumRisk
C-104908,PartyA_107,PartyB_113,2023-04-01,2024-11-20,England & Wales,211484.12,GBP,Y,contact4908@example.com,Expired,2024-02-21,MediumRisk
C-109573,PartyA_42,PartyB_65,2024-03-10,2024-07-31,Nigeria,202742.19, xyz , ,,Draft,2024-07-10,HighRisk
C-100605,PartyA_245,PartyB_224,2024-02-04,2024-07-05,England & Wales,38750.26,usd, , user605@bad email .com ,Signed,2024-07-29,HighRisk
C-100015,PartyA_160,PartyB_205,2024-05-01,2025-07-17,Nigeria,42116.61,usd,N,,Expired,2025-03-10,HighRisk
C-116763,PartyA_149,PartyB_61,2024-06-04,2024-03-24,Nigeria,84743.04,USD, ,,Active,2025-05-25,MediumRisk
C-106412,PartyA_238,PartyB_10,2024-01-27,2023-10-13,Delaware,74174.78, xyz ,y,contact6412@example.com,Signed,2024-07-11,MediumRisk
C-123702,PartyA_50,PartyB_185,2023-12-19,2025-01-22,Delaware,237073.28,USD,Y,contact23702@example.com,Signed,2024-09-03,LowRisk
C-109756,PartyA_103,PartyB_196,2024-07-28,2024-11-01,Scotland,16331.19,usd,N, user9756@bad email .com ,Draft,2025-03-25,MediumRisk
C-105766,PartyA_204,PartyB_35,2023-12-18,2024-10-22,Delaware,52288.02,EUR,n, user5766@bad email .com ,Expired,2024-10-17,HighRisk
C-103049,PartyA_149,PartyB_170,2023-04-12,2024-03-03,England & Wales,98349.96, xyz ,Y,,Draft,2023-12-20,MediumRisk
C-107728,PartyA_218,PartyB_291,2023-11-27,2024-05-31,Scotland,192897.31, xyz ,n,,Active,2024-02-23,MediumRisk
C-103952,PartyA_51,PartyB_210,2023-06-11,2024-02-04,England & Wales,94878.14,GBP,y,contact3952@example.com,Expired,2024-04-25,MediumRisk
C-100309,PartyA_62,PartyB_275,2024-08-21,2024-08-12,Delaware,39697.23, xyz ,n,contact309@example.com,Signed,2025-01-21,MediumRisk
C-109675,PartyA_9,PartyB_293,2024-06-04,2026-04-29,Nigeria,81329.29,USD,Y, user9675@bad email .com ,Signed,2025-01-10,MediumRisk
C-109445,PartyA_171,PartyB_23,2023-02-24,2024-01-22,England & Wales,111828.72,ZAR,N, user9445@bad email .com ,Draft,2023-07-01,MediumRisk
C-124179,PartyA_84,PartyB_174,2023-11-18,2023-10-08,England & Wales,39819.94,usd,n,contact24179@example.com,Signed,2024-04-16,MediumRisk
C-117686,PartyA_271,PartyB_168,2023-12-30,2025-12-09,England & Wales,14109.29,usd,n,contact17686@example.com,Draft,2024-05-18,MediumRisk
C-101149,PartyA_52,PartyB_267,2024-06-03,2025-01-12,England & Wales,69750.9,EUR,y,,Signed,2024-10-13,MediumRisk
C-119726,PartyA_135,PartyB_134,2023-07-18,2024-04-03,New York,207479.64,usd,y, user19726@bad email .com ,Draft,2023-10-07,MediumRisk
C-102517,PartyA_72,PartyB_118,2024-04-28,2025-02-19,Delaware,42956.63,EUR,Y,,Expired,2024-06-10,HighRisk
C-116321,PartyA_172,PartyB_168,2024-01-15,2023-09-23,New York,20651.04,EUR,n,,Active,2024-07-07,MediumRisk
C-118903,PartyA_257,PartyB_100,2024-08-01,2026-01-06,Scotland,38097.08,ZAR,Y,contact18903@example.com,Signed,2025-06-28,MediumRisk
C-118134,PartyA_283,PartyB_6,2023-01-14,2022-10-23,Delaware,72255.25,ZAR,Y,contact18134@example.com,Expired,2023-09-29,HighRisk
C-102128,PartyA_94,PartyB_216,2024-04-01,2026-02-26,England & Wales,210799.94,usd, ,contact2128@example.com,Expired,2025-01-24,HighRisk
C-100702,PartyA_217,PartyB_19,2023-06-03,2023-08-18,Nigeria,7898.34, xyz ,n, user702@bad email .com ,Signed,2023-08-15,MediumRisk
C-116563,PartyA_273,PartyB_264,2024-04-11,2024-09-18,New York,183346.54,usd,Y, user16563@bad email .com ,Signed,2025-01-15,MediumRisk
C-104866,PartyA_162,PartyB_266,2023-12-16,2024-05-19,England & Wales,33015.56, xyz ,Y, user4866@bad email .com ,Draft,2024-02-19,MediumRisk
C-103674,PartyA_237,PartyB_27,2023-12-14,2025-07-15,Delaware,62518.72,USD, ,contact3674@example.com,Expired,2024-01-24,HighRisk
C-103842,PartyA_288,PartyB_135,2024-08-04,2026-02-06,Nigeria,82619.59,GBP,N, user3842@bad email .com ,Draft,2025-04-28,MediumRisk
C-114694,PartyA_176,PartyB_81,2024-01-18,2023-09-26,Delaware,242358.75,ZAR, ,contact14694@example.com,Signed,2024-05-08,MediumRisk
C-120727,PartyA_175,PartyB_6,2023-12-23,2025-05-11,England & Wales,138383.05,USD, , user20727@bad email .com ,Signed,2024-07-08,MediumRisk
C-101111,PartyA_228,PartyB_155,2023-03-20,2023-02-06,Delaware,63299.52,NGN,n,,Expired,2023-08-24,HighRisk
C-116254,PartyA_23,PartyB_294,2024-07-23,2026-07-04,Scotland,248168.21, xyz ,n, user16254@bad email .com ,Draft,2024-12-30,MediumRisk
C-121895,PartyA_159,PartyB_121,2024-04-20,2024-08-24,England & Wales,74511.27,USD,N, user21895@bad email .com ,Active,2024-12-26,MediumRisk
C-115121,PartyA_298,PartyB_75,2023-09-08,2023-07-06,Scotland,71656.99,GBP,y,contact15121@example.com,Signed,2023-11-09,LowRisk
C-114445,PartyA_229,PartyB_114,2023-01-24,2024-06-03,Nigeria,82612.27,USD,n,,Draft,2023-07-30,MediumRisk
C-100637,PartyA_188,PartyB_90,2024-01-08,2023-11-01,England & Wales,28630.67, xyz , , user637@bad email .com ,Draft,2024-11-04,HighRisk
C-108440,PartyA_234,PartyB_231,2024-07-03,2024-04-15,Scotland,158912.81, xyz ,N,contact8440@example.com,Signed,2025-05-19,MediumRisk
C-102406,PartyA_171,PartyB_267,2023-02-15,2025-01-15,Nigeria,59083.8,INR, ,contact2406@example.com,Expired,2023-06-08,HighRisk
C-112245,PartyA_164,PartyB_3,2023-10-21,2024-12-08,Scotland,133417.35,usd,n,,Active,2024-01-03,MediumRisk
C-112160,PartyA_141,PartyB_177,2024-04-22,2025-11-22,Scotland,142895.84,GBP,n,contact12160@example.com,Draft,2024-05-31,LowRisk
C-106746,PartyA_99,PartyB_158,2024-04-29,2025-09-19,Scotland,245157.0,GBP,y,,Expired,2024-11-28,HighRisk
C-108888,PartyA_199,PartyB_172,2023-07-24,2025-04-07,New York,107672.32,GBP,N,contact8888@example.com,Active,2023-11-08,LowRisk
C-109814,PartyA_27,PartyB_235,2023-09-06,2025-06-11,Nigeria,104779.54,usd,Y, user9814@bad email .com ,Active,2023-10-25,MediumRisk
C-114754,PartyA_89,PartyB_88,2023-10-30,2025-09-28,England & Wales,117264.18,usd,Y,contact14754@example.com,Active,2023-12-28,MediumRisk
C-117221,PartyA_225,PartyB_171,2023-09-01,2025-04-07,Nigeria,243102.71,USD,y,contact17221@example.com,Expired,2023-11-17,MediumRisk
C-109981,PartyA_294,PartyB_282,2023-08-12,2023-07-02,Nigeria,218275.34,USD, ,,Expired,2024-04-03,HighRisk
C-102228,PartyA_89,PartyB_4,2023-02-05,2024-05-28,Scotland,57067.47,INR,N,contact2228@example.com,Expired,2023-04-01,HighRisk
C-112968,PartyA_43,PartyB_100,2023-06-08,2023-02-21,New York,107066.72,EUR,N, user12968@bad email .com ,Active,2024-01-12,MediumRisk
C-116989,PartyA_81,PartyB_141,2024-05-29,2025-11-04,Delaware,154966.2,ZAR,y, user16989@bad email .com ,Expired,2024-06-03,HighRisk
C-115713,PartyA_264,PartyB_212,2024-03-31,2025-05-09,England & Wales,25918.64,USD,n,contact15713@example.com,Expired,2025-03-13,MediumRisk
C-105612,PartyA_157,PartyB_151,2023-01-11,2023-11-14,Delaware,32721.92,EUR,y,,Expired,2023-10-27,HighRisk
C-122661,PartyA_218,PartyB_184,2023-08-08,2024-03-06,Scotland,103538.76,usd,y,contact22661@example.com,Expired,2024-03-11,HighRisk
C-105455,PartyA_168,PartyB_66,2024-02-25,2024-04-07,Delaware,44627.91,INR, ,,Active,2024-07-28,HighRisk
C-107879,PartyA_282,PartyB_297,2024-06-14,2025-04-22,Delaware,106731.19,INR,N,,Active,2025-02-20,MediumRisk
C-107686,PartyA_127,PartyB_101,2023-09-21,2025-03-06,Scotland,12086.46,NGN,N, user7686@bad email .com ,Draft,2024-08-24,MediumRisk
C-100070,PartyA_130,PartyB_245,2023-01-13,2024-04-24,Scotland,71800.49, xyz ,y, user70@bad email .com ,Active,2023-02-10,MediumRisk
C-111225,PartyA_270,PartyB_274,2024-07-07,2025-06-08,England & Wales,166041.21, xyz ,N,contact11225@example.com,Signed,2025-06-23,MediumRisk
C-107878,PartyA_103,PartyB_20,2024-04-10,2025-01-19,New York,216255.22,GBP, ,contact7878@example.com,Signed,2024-06-02,MediumRisk
C-105768,PartyA_209,PartyB_127,2023-05-01,2024-03-16,Scotland,131016.26, xyz , , user5768@bad email .com ,Draft,2023-08-18,HighRisk
C-101178,PartyA_163,PartyB_214,2023-12-05,2025-09-09,New York,180312.43,USD, ,contact1178@example.com,Active,2024-02-04,MediumRisk
C-118111,PartyA_3,PartyB_53,2024-06-03,2024-12-05,Nigeria,207025.93,INR,N,contact18111@example.com,Active,2025-02-09,MediumRisk
C-117745,PartyA_164,PartyB_254,2024-07-03,2025-09-30,England & Wales,139191.98,GBP, ,contact17745@example.com,Active,2025-02-28,MediumRisk
C-122233,PartyA_247,PartyB_181,2024-02-26,2025-12-04,Scotland,194860.71,INR,n,,Signed,2025-01-07,MediumRisk
C-110083,PartyA_121,PartyB_39,2023-11-23,2025-06-14,England & Wales,217071.82, xyz ,n,contact10083@example.com,Active,2024-04-18,MediumRisk
C-122345,PartyA_275,PartyB_187,2023-07-03,2023-08-25,England & Wales,33035.28,usd, , user22345@bad email .com ,Signed,2024-04-30,HighRisk
C-102010,PartyA_163,PartyB_213,2023-09-21,2025-02-20,Scotland,175795.71,usd,n,contact2010@example.com,Expired,2023-12-19,HighRisk
C-116128,PartyA_211,PartyB_24,2024-07-22,2024-04-18,Scotland,207686.92,INR,N,,Active,2025-06-24,MediumRisk
C-119380,PartyA_231,PartyB_212,2024-01-12,2024-06-25,Nigeria,204636.52,EUR,N,contact19380@example.com,Active,2024-02-06,LowRisk
C-111306,PartyA_213,PartyB_241,2023-12-30,2025-05-09,England & Wales,71779.58,EUR,y,contact11306@example.com,Active,2024-11-15,LowRisk
C-118204,PartyA_184,PartyB_211,2024-01-12,2025-08-13,New York,4221.38,NGN,n, user18204@bad email .com ,Active,2024-09-25,MediumRisk
C-110190,PartyA_135,PartyB_27,2023-05-26,2025-03-20,New York,136846.83,GBP,N, user10190@bad email .com ,Draft,2023-11-23,MediumRisk
C-124732,PartyA_127,PartyB_122,2023-01-13,2023-11-03,Delaware,158067.11,USD, ,contact24732@example.com,Signed,2023-07-23,MediumRisk
C-101902,PartyA_53,PartyB_125,2023-06-02,2023-09-14,Delaware,213241.45, xyz ,n,contact1902@example.com,Expired,2023-11-09,HighRisk
C-110281,PartyA_100,PartyB_207,2024-06-23,2025-10-29,Scotland,50897.75,ZAR,N,,Expired,2024-08-06,HighRisk
C-123569,PartyA_271,PartyB_234,2023-07-04,2024-10-01,England & Wales,29045.72,USD,Y,,Expired,2023-10-30,HighRisk
C-124355,PartyA_97,PartyB_167,2023-03-07,2023-06-08,Delaware,9220.96,EUR,Y, user24355@bad email .com ,Signed,2023-03-30,MediumRisk
C-103759,PartyA_246,PartyB_292,2023-05-03,2023-09-27,Scotland,92777.4,EUR, ,,Draft,2023-07-02,MediumRisk
C-115113,PartyA_7,PartyB_142,2024-04-22,2025-05-30,Scotland,111149.02,ZAR, ,contact15113@example.com,Signed,2024-06-29,MediumRisk
C-106047,PartyA_144,PartyB_255,2023-06-30,2024-06-29,England & Wales,57132.37,ZAR, ,,Draft,2023-07-16,HighRisk
C-124945,PartyA_249,PartyB_111,2024-05-01,2025-02-04,New York,72673.73,usd,Y, user24945@bad email .com ,Expired,2024-12-04,HighRisk
C-102957,PartyA_198,PartyB_125,2024-07-24,2024-07-04,New York,134948.8,GBP,y,contact2957@example.com,Active,2025-04-04,LowRisk
C-121942,PartyA_44,PartyB_18,2023-10-22,2023-07-06,Scotland,107119.1, xyz ,n, user21942@bad email .com ,Signed,2024-07-24,MediumRisk
C-117471,PartyA_123,PartyB_44,2023-02-23,2025-02-12,England & Wales,228202.37,EUR,y,,Active,2023-11-01,MediumRisk
C-114668,PartyA_152,PartyB_243,2023-12-23,2024-03-16,Nigeria,33326.81,GBP,y,contact14668@example.com,Signed,2024-11-29,LowRisk
C-113118,PartyA_182,PartyB_79,2024-06-10,2025-04-20,Delaware,184125.54,usd,N,,Draft,2024-08-03,MediumRisk
C-119802,PartyA_48,PartyB_220,2024-01-12,2024-09-28,Delaware,141294.61,INR,Y, user19802@bad email .com ,Draft,2024-08-14,MediumRisk
C-106907,PartyA_194,PartyB_19,2024-08-08,2026-06-05,Scotland,133817.17,NGN,Y,,Active,2024-12-16,MediumRisk
C-109751,PartyA_45,PartyB_33,2023-02-22,2025-01-24,Scotland,227211.16, xyz ,n,contact9751@example.com,Signed,2023-12-11,MediumRisk
C-116613,PartyA_197,PartyB_166,2024-02-28,2024-09-15,Nigeria,84631.11,EUR,N,contact16613@example.com,Signed,2024-03-05,LowRisk
C-120024,PartyA_27,PartyB_292,2024-07-08,2024-08-13,England & Wales,121054.83,ZAR,y,,Expired,2024-06-20,HighRisk
C-113770,PartyA_199,PartyB_160,2023-08-09,2024-04-15,Delaware,128867.29,NGN,y, user13770@bad email .com ,Draft,2024-01-25,MediumRisk
C-107078,PartyA_210,PartyB_75,2024-03-10,2024-10-09,Nigeria,213015.3,USD,N, user7078@bad email .com ,Active,2024-10-13,MediumRisk
C-109114,PartyA_101,PartyB_156,2024-06-09,2025-03-05,Nigeria,116463.74,GBP,Y, user9114@bad email .com ,Expired,2024-10-12,HighRisk
C-100944,PartyA_114,PartyB_173,2023-07-24,2023-06-27,Delaware,216223.18,usd, , user944@bad email .com ,Expired,2024-01-28,HighRisk
C-111015,PartyA_82,PartyB_76,2023-03-30,2024-10-08,Delaware,99331.1,EUR,Y, user11015@bad email .com ,Active,2023-10-25,MediumRisk
C-120978,PartyA_171,PartyB_222,2024-02-19,2024-10-14,Nigeria,74299.78,ZAR,Y,,Active,2024-03-21,MediumRisk
C-113040,PartyA_30,PartyB_77,2023-11-23,2023-11-11,Scotland,201756.21,ZAR,y,contact13040@example.com,Signed,2023-10-29,MediumRisk
C-108890,PartyA_289,PartyB_200,2024-05-04,2025-10-07,Delaware,242520.65,usd,N,,Draft,2024-06-26,MediumRisk
C-111195,PartyA_72,PartyB_6,2023-04-16,2023-02-11,Delaware,117271.71,usd,y, user11195@bad email .com ,Expired,2023-10-21,HighRisk
C-122560,PartyA_175,PartyB_292,2023-12-23,2024-03-01,England & Wales,217850.32,NGN, ,contact22560@example.com,Expired,2023-12-13,HighRisk
C-121643,PartyA_224,PartyB_158,2023-05-22,2024-01-22,Scotland,118029.74,USD,n,contact21643@example.com,Active,2024-04-02,LowRisk
C-113630,PartyA_13,PartyB_191,2024-04-14,2025-08-16,Scotland,156597.11, xyz ,y,contact13630@example.com,Active,2024-08-28,MediumRisk
C-122276,PartyA_285,PartyB_219,2024-07-20,2024-08-08,Scotland,238156.05,EUR,y, user22276@bad email .com ,Signed,2025-07-16,MediumRisk
C-122027,PartyA_294,PartyB_242,2023-03-30,2025-03-12,Nigeria,73589.02, xyz , ,,Draft,2023-11-06,HighRisk
C-111520,PartyA_216,PartyB_152,2023-01-31,2024-03-14,Nigeria,54621.09,ZAR, ,contact11520@example.com,Signed,2023-07-17,MediumRisk
C-111830,PartyA_173,PartyB_72,2024-03-17,2025-07-14,England & Wales,82147.34,INR,y,contact11830@example.com,Expired,2024-02-24,HighRisk
C-108062,PartyA_260,PartyB_248,2024-06-23,2024-03-04,Nigeria,107768.54,NGN,N, user8062@bad email .com ,Expired,2025-02-08,HighRisk
C-117481,PartyA_109,PartyB_230,2024-06-10,2024-07-15,England & Wales,119460.34,NGN, ,contact17481@example.com,Draft,2025-05-30,MediumRisk
C-117962,PartyA_261,PartyB_199,2024-06-27,2025-12-20,Scotland,132091.74,USD,n,,Active,2025-02-22,MediumRisk
C-109674,PartyA_137,PartyB_120,2024-02-24,2024-11-15,Nigeria,111096.88,USD,y,contact9674@example.com,Draft,2024-06-28,LowRisk
C-108559,PartyA_64,PartyB_29,2024-05-28,2025-05-17,Delaware,72717.72,INR,N,,Active,2025-04-05,MediumRisk
C-120613,PartyA_139,PartyB_78,2023-10-07,2024-10-08,Delaware,27814.94, xyz ,y,contact20613@example.com,Expired,2024-06-01,HighRisk
C-118455,PartyA_62,PartyB_153,2023-03-23,2023-11-05,Nigeria,231258.57,INR,n,contact18455@example.com,Signed,2023-05-10,MediumRisk
C-109396,PartyA_79,PartyB_273,2023-01-16,2024-04-07,Scotland,184671.22,usd, , user9396@bad email .com ,Active,2023-11-08,HighRisk
C-114108,PartyA_90,PartyB_188,2024-02-01,2024-07-25,Nigeria,85058.88,ZAR, ,,Expired,2024-01-22,HighRisk
C-101152,PartyA_135,PartyB_195,2023-08-08,2023-04-13,England & Wales,109145.38,NGN,N, user1152@bad email .com ,Signed,2024-05-27,MediumRisk
C-113972,PartyA_111,PartyB_53,2023-06-05,2023-11-08,England & Wales,130591.42,USD,Y,,Active,2024-03-22,MediumRisk
C-110927,PartyA_100,PartyB_67,2023-08-19,2024-05-18,Nigeria,176584.83,ZAR,N, user10927@bad email .com ,Active,2024-02-29,MediumRisk
C-104313,PartyA_61,PartyB_280,2023-09-27,2024-06-10,Delaware,29281.97,GBP,Y,contact4313@example.com,Active,2024-02-11,LowRisk
C-106274,PartyA_185,PartyB_189,2023-10-05,2025-04-23,New York,68761.69,usd, , user6274@bad email .com ,Signed,2024-04-11,HighRisk
C-122982,PartyA_64,PartyB_7,2024-02-18,2024-08-31,Delaware,53960.16,GBP,y,,Signed,2024-03-30,MediumRisk
